model_id,dim,M,rep,seed,method,selected_h,ise
mm_1d,1,1000,0,3003105692,oracle,0.3,0.14137992224040774
mm_1d,1,1000,0,3003105692,lepski,0.424264068712,0.274006978486085
mm_1d,1,1000,1,976400780,oracle,0.3,0.14490295519617377
mm_1d,1,1000,1,976400780,lepski,0.424264068712,0.26411100059350023
mm_1d,1,1000,2,3387213021,oracle,0.075,0.26690270674783206
mm_1d,1,1000,2,3387213021,lepski,0.424264068712,0.5368115893894367
mm_1d,1,1000,3,1360466708,oracle,0.212132034356,0.1631796351372122
mm_1d,1,1000,3,1360466708,lepski,0.6,0.3829458287922752
mm_1d,1,1000,4,876933080,oracle,0.212132034356,0.07435728145377893
mm_1d,1,1000,4,876933080,lepski,0.424264068712,0.43054989234732877
mm_1d,1,1000,5,3424658561,oracle,0.3,0.2521108944985002
mm_1d,1,1000,5,3424658561,lepski,0.424264068712,0.2979869375143154
mm_1d,1,1000,6,2760304911,oracle,0.3,0.22039730480677314
mm_1d,1,1000,6,2760304911,lepski,0.3,0.22039730480677314
mm_1d,1,1000,7,2904491693,oracle,0.212132034356,0.32783093242948186
mm_1d,1,1000,7,2904491693,lepski,0.0375,2.6116801907793405
mm_1d,1,1000,8,4245388044,oracle,0.0375,0.1750652918451486
mm_1d,1,1000,8,4245388044,lepski,0.6,0.4202287654343902
mm_1d,1,1000,9,1679802727,oracle,0.3,0.22006458233290005
mm_1d,1,1000,9,1679802727,lepski,0.6,0.4334991178870502
mm_1d,1,1000,10,3605303106,oracle,0.424264068712,0.2411419339549102
mm_1d,1,1000,10,3605303106,lepski,0.3,0.26416597885647464
mm_1d,1,1000,11,1429424934,oracle,0.424264068712,0.14296980806080697
mm_1d,1,1000,11,1429424934,lepski,0.075,1.1411806770991006
mm_1d,1,1000,12,2437408156,oracle,0.15,0.21653372812213695
mm_1d,1,1000,12,2437408156,lepski,0.6,0.41897047949386784
mm_1d,1,1000,13,2569716528,oracle,0.3,0.20701659254246177
mm_1d,1,1000,13,2569716528,lepski,0.212132034356,0.2136313425961789
mm_1d,1,1000,14,915442270,oracle,0.3,0.2512170555836481
mm_1d,1,1000,14,915442270,lepski,0.848528137424,0.5644488655569906
mm_1d,1,1000,15,802017219,oracle,0.212132034356,0.21943321713551475
mm_1d,1,1000,15,802017219,lepski,0.6,0.46557350722877466
mm_1d,1,1000,16,984129068,oracle,0.212132034356,0.26866712769191065
mm_1d,1,1000,16,984129068,lepski,0.6,0.34412356505661007
mm_1d,1,1000,17,2889465206,oracle,0.02,0.33933802196064894
mm_1d,1,1000,17,2889465206,lepski,0.424264068712,0.5741903824267078
mm_1d,1,1000,18,2634853374,oracle,0.212132034356,0.2558765755686334
mm_1d,1,1000,18,2634853374,lepski,0.424264068712,0.34133145071576276
mm_1d,1,1000,19,4045012504,oracle,0.106066017178,0.150289776683055
mm_1d,1,1000,19,4045012504,lepski,0.6,0.5074501947050678
mm_1d,1,1000,20,3032918238,oracle,0.212132034356,0.08557199408848848
mm_1d,1,1000,20,3032918238,lepski,0.6,0.3802336955413276
mm_1d,1,1000,21,1066207224,oracle,0.424264068712,0.43191788650536234
mm_1d,1,1000,21,1066207224,lepski,0.424264068712,0.43191788650536234
mm_1d,1,1000,22,3929519758,oracle,0.15,0.22291440334064336
mm_1d,1,1000,22,3929519758,lepski,0.6,0.5563558464848295
mm_1d,1,1000,23,4075413513,oracle,0.3,0.1521945448524591
mm_1d,1,1000,23,4075413513,lepski,0.3,0.1521945448524591
mm_1d,1,1000,24,3145778132,oracle,0.3,0.27159038963982596
mm_1d,1,1000,24,3145778132,lepski,0.424264068712,0.27664422651349846
mm_1d,1,1000,25,2865763038,oracle,0.212132034356,0.18359203913833821
mm_1d,1,1000,25,2865763038,lepski,0.3,0.2000163707700812
mm_1d,1,1000,26,561033802,oracle,0.212132034356,0.23321302480397071
mm_1d,1,1000,26,561033802,lepski,0.212132034356,0.23321302480397071
mm_1d,1,1000,27,411878496,oracle,0.424264068712,0.27099704067262376
mm_1d,1,1000,27,411878496,lepski,0.848528137424,0.586982124467667
mm_1d,1,1000,28,1143809828,oracle,0.15,0.13465384037837905
mm_1d,1,1000,28,1143809828,lepski,0.6,0.4832099507600106
mm_1d,1,1000,29,1897686915,oracle,0.15,0.4752809472673813
mm_1d,1,1000,29,1897686915,lepski,0.6,0.6101809271944466
mm_1d,1,1000,30,310984977,oracle,0.212132034356,0.4151048903652147
mm_1d,1,1000,30,310984977,lepski,0.075,1.1950686029253093
mm_1d,1,1000,31,3807402261,oracle,0.3,0.27517963197290457
mm_1d,1,1000,31,3807402261,lepski,0.424264068712,0.33639519286625563
mm_1d,1,1000,32,2035922533,oracle,0.212132034356,0.12517789405449842
mm_1d,1,1000,32,2035922533,lepski,0.6,0.4830285821283635
mm_1d,1,1000,33,2995539971,oracle,0.3,0.35649216062282624
mm_1d,1,1000,33,2995539971,lepski,0.075,1.2642917801918205
mm_1d,1,1000,34,913046978,oracle,0.053033008589,0.21716431126836194
mm_1d,1,1000,34,913046978,lepski,0.6,0.5887407270717134
mm_1d,1,1000,35,1402190273,oracle,0.6,0.5401369738390446
mm_1d,1,1000,35,1402190273,lepski,0.424264068712,0.5515084285532716
mm_1d,1,1000,36,498139153,oracle,0.106066017178,0.6794094034695407
mm_1d,1,1000,36,498139153,lepski,0.424264068712,0.9206203114903057
mm_1d,1,1000,37,3152197458,oracle,0.212132034356,0.2788258543363579
mm_1d,1,1000,37,3152197458,lepski,0.6,0.615690819784966
mm_1d,1,1000,38,3325497001,oracle,0.3,0.20308284370863858
mm_1d,1,1000,38,3325497001,lepski,0.106066017178,0.4215222221917133
mm_1d,1,1000,39,945472433,oracle,0.212132034356,0.21936236119178834
mm_1d,1,1000,39,945472433,lepski,0.6,0.4591882091291102
mm_1d,1,1000,40,3070822591,oracle,0.212132034356,0.1698744530487239
mm_1d,1,1000,40,3070822591,lepski,0.6,0.4658782983590602
mm_1d,1,1000,41,350446006,oracle,0.6,0.42614038933192433
mm_1d,1,1000,41,350446006,lepski,0.424264068712,0.4315869591523584
mm_1d,1,1000,42,1681873724,oracle,0.212132034356,0.18765799347216608
mm_1d,1,1000,42,1681873724,lepski,0.6,0.2994463632090133
mm_1d,1,1000,43,686746376,oracle,0.3,0.337132250771662
mm_1d,1,1000,43,686746376,lepski,0.424264068712,0.37682546112281207
mm_1d,1,1000,44,3195502165,oracle,0.3,0.14651163685552113
mm_1d,1,1000,44,3195502165,lepski,0.6,0.3898320721863711
mm_1d,1,1000,45,1460719170,oracle,0.15,0.20259921085099464
mm_1d,1,1000,45,1460719170,lepski,0.424264068712,0.2840988627435656
mm_1d,1,1000,46,2033282004,oracle,0.212132034356,0.18554636784838083
mm_1d,1,1000,46,2033282004,lepski,0.424264068712,0.27007440977737496
mm_1d,1,1000,47,1997989380,oracle,0.3,0.3140372997376777
mm_1d,1,1000,47,1997989380,lepski,0.424264068712,0.33241301598237805
mm_1d,1,1000,48,2042481486,oracle,0.424264068712,0.1824559191785793
mm_1d,1,1000,48,2042481486,lepski,0.02,5.810253273791535
mm_1d,1,1000,49,1144269602,oracle,0.424264068712,0.4338778376234415
mm_1d,1,1000,49,1144269602,lepski,0.212132034356,0.868835996147017
mm_1d,1,2000,0,2396799522,oracle,0.424264068712,0.28962961725452374
mm_1d,1,2000,0,2396799522,lepski,0.6,0.37492392990366075
mm_1d,1,2000,1,3503732972,oracle,0.15,0.08627314560276449
mm_1d,1,2000,1,3503732972,lepski,0.01875,2.0274547489556825
mm_1d,1,2000,2,2141779427,oracle,0.212132034356,0.08773267430830747
mm_1d,1,2000,2,2141779427,lepski,0.3,0.2064184730423275
mm_1d,1,2000,3,830193079,oracle,0.424264068712,0.2875633145793062
mm_1d,1,2000,3,830193079,lepski,0.424264068712,0.2875633145793062
mm_1d,1,2000,4,104832471,oracle,0.212132034356,0.18522171216736047
mm_1d,1,2000,4,104832471,lepski,0.424264068712,0.3021092682774712
mm_1d,1,2000,5,556065447,oracle,0.15,0.11653097291692376
mm_1d,1,2000,5,556065447,lepski,0.6,0.41657923029278987
mm_1d,1,2000,6,349892316,oracle,0.15,0.1037858038099138
mm_1d,1,2000,6,349892316,lepski,0.212132034356,0.12470394353159281
mm_1d,1,2000,7,393697109,oracle,0.212132034356,0.31716787705601246
mm_1d,1,2000,7,393697109,lepski,0.01,6.3299182465414745
mm_1d,1,2000,8,526061820,oracle,0.053033008589,0.2199250509697883
mm_1d,1,2000,8,526061820,lepski,0.424264068712,0.3494764664072893
mm_1d,1,2000,9,2570830042,oracle,0.3,0.18089622927499555
mm_1d,1,2000,9,2570830042,lepski,0.424264068712,0.24506462667011258
mm_1d,1,2000,10,3466446890,oracle,0.212132034356,0.3027148816800049
mm_1d,1,2000,10,3466446890,lepski,0.026516504294,1.4040170359955082
mm_1d,1,2000,11,3671088524,oracle,0.3,0.299152720132755
mm_1d,1,2000,11,3671088524,lepski,0.424264068712,0.32789809819553906
mm_1d,1,2000,12,2806373941,oracle,0.3,0.18164974484195892
mm_1d,1,2000,12,2806373941,lepski,0.424264068712,0.24383275514982128
mm_1d,1,2000,13,2583943556,oracle,0.013258252147,0.31517999764148996
mm_1d,1,2000,13,2583943556,lepski,0.6,0.49652472175899764
mm_1d,1,2000,14,1424584135,oracle,0.3,0.14783396859053347
mm_1d,1,2000,14,1424584135,lepski,0.3,0.14783396859053347
mm_1d,1,2000,15,4002859530,oracle,0.424264068712,0.23190877191459294
mm_1d,1,2000,15,4002859530,lepski,0.424264068712,0.23190877191459294
mm_1d,1,2000,16,2751328124,oracle,0.424264068712,0.3010485009692014
mm_1d,1,2000,16,2751328124,lepski,0.212132034356,0.35993524385592734
mm_1d,1,2000,17,3112912241,oracle,0.212132034356,0.1807757949591539
mm_1d,1,2000,17,3112912241,lepski,0.424264068712,0.3086643629752551
mm_1d,1,2000,18,3152106376,oracle,0.0375,0.18264119847337418
mm_1d,1,2000,18,3152106376,lepski,0.6,0.40380592048700603
mm_1d,1,2000,19,3696039763,oracle,0.3,0.170349559390459
mm_1d,1,2000,19,3696039763,lepski,0.3,0.170349559390459
mm_1d,1,2000,20,3017305172,oracle,0.212132034356,0.18429259244236934
mm_1d,1,2000,20,3017305172,lepski,0.424264068712,0.30753721204882706
mm_1d,1,2000,21,3991475463,oracle,0.3,0.21307046600013815
mm_1d,1,2000,21,3991475463,lepski,0.6,0.4061481806192996
mm_1d,1,2000,22,2325576896,oracle,0.212132034356,0.22795896897124834
mm_1d,1,2000,22,2325576896,lepski,0.212132034356,0.22795896897124834
mm_1d,1,2000,23,2345851045,oracle,0.106066017178,0.1807187812819305
mm_1d,1,2000,23,2345851045,lepski,0.424264068712,0.3759210398864351
mm_1d,1,2000,24,1078349150,oracle,0.3,0.2945696374352733
mm_1d,1,2000,24,1078349150,lepski,0.6,0.4775632781253113
mm_1d,1,2000,25,4027274691,oracle,0.212132034356,0.24438716107366096
mm_1d,1,2000,25,4027274691,lepski,0.6,0.4272321360419682
mm_1d,1,2000,26,2374937433,oracle,0.424264068712,0.26010182651970737
mm_1d,1,2000,26,2374937433,lepski,0.15,0.5198345794055785
mm_1d,1,2000,27,2125957013,oracle,0.3,0.22900175688221935
mm_1d,1,2000,27,2125957013,lepski,0.026516504294,1.104403846235598
mm_1d,1,2000,28,1358653540,oracle,0.15,0.10313638054552988
mm_1d,1,2000,28,1358653540,lepski,0.6,0.4288266616690138
mm_1d,1,2000,29,1175846864,oracle,0.212132034356,0.3145933551490071
mm_1d,1,2000,29,1175846864,lepski,0.424264068712,0.4202075975114054
mm_1d,1,2000,30,2719779336,oracle,0.0375,0.2012829940408241
mm_1d,1,2000,30,2719779336,lepski,0.424264068712,0.284044350562852
mm_1d,1,2000,31,1940374772,oracle,0.3,0.19630056058853476
mm_1d,1,2000,31,1940374772,lepski,0.075,0.5169420460017405
mm_1d,1,2000,32,2439679748,oracle,0.106066017178,0.31623392250849686
mm_1d,1,2000,32,2439679748,lepski,0.053033008589,0.752712557934397
mm_1d,1,2000,33,2856320425,oracle,0.3,0.2377119837423834
mm_1d,1,2000,33,2856320425,lepski,0.424264068712,0.24447180169898663
mm_1d,1,2000,34,3861219000,oracle,0.424264068712,0.22660419275911436
mm_1d,1,2000,34,3861219000,lepski,0.424264068712,0.22660419275911436
mm_1d,1,2000,35,1421165723,oracle,0.3,0.16413518766899052
mm_1d,1,2000,35,1421165723,lepski,0.424264068712,0.17286777031517855
mm_1d,1,2000,36,2927228676,oracle,0.212132034356,0.14011168170295094
mm_1d,1,2000,36,2927228676,lepski,0.424264068712,0.22001567746734044
mm_1d,1,2000,37,3880305411,oracle,0.424264068712,0.19232811748029635
mm_1d,1,2000,37,3880305411,lepski,0.15,0.7014005096480231
mm_1d,1,2000,38,1970904393,oracle,0.424264068712,0.2314963520120119
mm_1d,1,2000,38,1970904393,lepski,0.424264068712,0.2314963520120119
mm_1d,1,2000,39,1104125174,oracle,0.212132034356,0.27106654627030713
mm_1d,1,2000,39,1104125174,lepski,0.15,0.3092852202554126
mm_1d,1,2000,40,1247132544,oracle,0.212132034356,0.22536032852582846
mm_1d,1,2000,40,1247132544,lepski,0.424264068712,0.3203252713478624
mm_1d,1,2000,41,1459551595,oracle,0.3,0.24061009322945529
mm_1d,1,2000,41,1459551595,lepski,0.424264068712,0.24492267435073511
mm_1d,1,2000,42,2705073331,oracle,0.212132034356,0.1317897082752732
mm_1d,1,2000,42,2705073331,lepski,0.3,0.1452833247646744
mm_1d,1,2000,43,1111766880,oracle,0.3,0.050492714121928566
mm_1d,1,2000,43,1111766880,lepski,0.424264068712,0.19626435106835108
mm_1d,1,2000,44,3603600008,oracle,0.106066017178,0.2884605967218774
mm_1d,1,2000,44,3603600008,lepski,0.424264068712,0.3833979250706966
mm_1d,1,2000,45,1526631005,oracle,0.3,0.2878320989011794
mm_1d,1,2000,45,1526631005,lepski,0.6,0.4671685375423941
mm_1d,1,2000,46,277795965,oracle,0.15,0.08152781347119506
mm_1d,1,2000,46,277795965,lepski,0.3,0.1784980417624597
mm_1d,1,2000,47,21570758,oracle,0.15,0.2033266531506441
mm_1d,1,2000,47,21570758,lepski,0.15,0.2033266531506441
mm_1d,1,2000,48,107846371,oracle,0.3,0.31132374898095244
mm_1d,1,2000,48,107846371,lepski,0.212132034356,0.3212284486698693
mm_1d,1,2000,49,2699835958,oracle,0.424264068712,0.395914777045973
mm_1d,1,2000,49,2699835958,lepski,0.424264068712,0.395914777045973
mm_1d,1,4000,0,1489578131,oracle,0.075,0.0730587595521028
mm_1d,1,4000,0,1489578131,lepski,0.424264068712,0.27599359510866617
